"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"270",61417201,136144,"Pristimantis corrugatus",1,1,1,"Steve Best",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.217864008797944,0.0787824288251743,7.01700453034469,0.594937980175018,0.260933369398117,12.8945837020874,0.169387721884939,0.0721277338644827,2.24395718375857,6833.33641145152,"Least Concern"
"271",61417458,136184,"Boana nympha",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.02684983424824,0.000287679602008986,105.746997008032,0.525817036628723,0.0046099666506052,126.86547088623,0.0344586547925514,0.000564658323405712,11.4878477532731,119660.465408786,"Least Concern"
"272",78162747,78163103,"Espadarana audax",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature) & Conservation International","Extant (resident)",1,"PER","Peru",0.13060300424695,0.00141648586577503,11.5963821411133,0.229143992066383,0.00268979626707733,12.8879976272583,0.139358001423884,0.00180073283863244,1.56122191481909,739.789573325399,"Least Concern"
"273",78504492,78504623,"Rulyrana saxiscandens",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0323826158957672,0.0130684883333743,57.2309193929036,0.0816529393196106,0.025876697152853,73.9553146362305,0.0253749892991029,0.00650730545450077,11.6952074692473,1480.01611696572,"Endangered"
"274",79813238,57289,"Pleurodema marmoratum",1,1,1,"IUCN",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.279703612784839,0.21124554102486,6.27020052767286,0.999151229858398,0.863094449043274,11.0765209197998,0.325549604355294,0.185290072027738,1.23163513303894,213802.370021245,"Vulnerable"
"275",85867854,56792,"Niceforonia nigrovittata",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0198700355549437,0.0148541639285635,82.5140137309126,0.525817036628723,0.346264451742172,126.86547088623,0.035021095461573,0.0335472801767884,34.6669835078626,551943.461041308,"Least Concern"
"276",85874598,54981,"Nymphargus posadae",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0689889434501469,0.0387881129596887,3.78899595445516,0.368440955877304,0.138789743185043,5.85775279998779,0.0946953700077396,0.0348013257793232,1.20644759418841,5984.87485938868,"Least Concern"
"277",85893490,57270,"Engystomops petersi",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0287441740192113,0.00168449827430376,87.9252580530716,0.525817036628723,0.0785847902297974,126.86547088623,0.0408581451527406,0.00522682355924277,29.986360119385,225775.028364137,"Least Concern"
"278",85897765,55379,"Hyloscirtus albopunctulatus",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0356702268123627,0.000281767872931798,102.778818047565,0.0845962762832642,0.000843734305817634,105.699752807617,0.0142517206527501,0.000254647988255438,1.78994270395271,5728.28373267296,"Least Concern"
"279",85897765,55379,"Hyloscirtus albopunctulatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0253070201724768,2.21291395973822e-05,107.468212890625,0.0444173663854599,4.00093922507949e-05,110.564254760742,0.0111501743862661,1.1696743348211e-05,2.24793552373339,716.405036629233,"Least Concern"
"280",85898013,55370,"Hemiphractus proboscideus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0246638870655191,0.000500091081880153,103.938570985047,0.525817036628723,0.00503627816215158,126.86547088623,0.036400582249994,0.000848182065743205,10.4305343786853,212423.714103381,"Least Concern"
"281",85901422,58017,"Synapturanus rabus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0295522489857955,0.0025591140554823,105.706092752141,0.525817036628723,0.0469511412084103,126.86547088623,0.0485953945981636,0.00791862747546956,11.3714181208778,102381.834000334,"Least Concern"
"282",85902254,55599,"Hyloscirtus phyllognathus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.043398858403403,0.0629547871138606,24.8593291583356,0.459517329931259,0.543541550636292,83.6501846313477,0.0573638954826868,0.0933626745379857,20.5157981783605,87123.1349934091,"Least Concern"
"283",85903420,113788406,"Tepuihyla tuberculosa",6,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.025335778760153,0.00140309453232593,102.783004324777,0.410680145025253,0.0046099666506052,111.690994262695,0.0733686647908221,0.00163117876596582,6.17910557663668,3995.4136943632,"Least Concern"
"284",85903420,113788406,"Tepuihyla tuberculosa",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0220855148906986,0.000374267897248119,96.3733455823815,0.197550073266029,0.0434275940060616,123.111968994141,0.017285536541089,0.00181190822691647,17.6056794136526,107024.155767382,"Least Concern"
"285",85904075,55765,"Nyctimantis rugiceps",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0210860729596828,2.69362634575689e-05,123.451599618663,0.0811297595500946,0.000119146192446351,126.86547088623,0.0169116264110279,2.55733220295767e-05,2.74972347455841,5740.36042653436,"Least Concern"
"286",85907872,56049,"Trachycephalus jordani",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",8.28378344952643e-05,0.000207517740161155,4.80798927220431,0.00246653240174055,0.00223145494237542,7.12542581558228,0.000394832885832707,0.000458298776882335,1.08418709744532,5755.6864967879,"Least Concern"
"287",85986534,78459348,"Dendropsophus frosti",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0194148272275925,1.38645032166096e-06,105.41449546814,0.0240818429738283,2.26181487050781e-06,108.544708251953,0.00410327593865784,8.08380197165805e-07,2.52592990703475,129.448246374447,"Least Concern"
"288",86082328,57809,"Elachistocleis ovalis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00546938143596813,0.0274319572651092,99.1502197530611,0.410680145025253,0.172168657183647,124.387916564941,0.0119822916827821,0.0338500762240307,13.0843200562235,252588.387485663,"Least Concern"
"289",86083064,55620,"Hypsiboas punctatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0143171532545611,0.0185127130290227,90.9031679282879,0.525817036628723,0.199566259980202,126.86547088623,0.0275026167006422,0.0325790887312462,22.6544253702228,598983.785991176,"No information"
"290",86155239,56739,"Pristimantis malkini",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0174437908664877,0.00456267511202172,102.463778063365,0.525817036628723,0.0625623166561127,126.86547088623,0.0310671860726721,0.0091434491635206,9.77266025216945,357646.754554202,"Least Concern"
"291",86177860,56558,"Pristimantis diadematus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0115672146210064,0.0166450755623204,84.4887332097362,0.206889897584915,0.184051021933556,110.21199798584,0.0204492887977911,0.0254415351466088,23.0063023171018,341589.611422532,"Least Concern"
"292",86180728,56594,"Pristimantis eurydactylus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.006853441064208,0.014144773517677,83.611901007408,0.101113304495811,0.141732439398766,108.266891479492,0.0129358351198702,0.0199685744885325,26.5111682212788,59024.3542703453,"Least Concern"
"293",86244448,57010,"Pristimantis toftae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00897088977985592,0.0413371385055416,77.890544726282,0.322986036539078,0.240378141403198,108.266891479492,0.0173939390796904,0.0442278104349438,26.9738373576978,135607.868218084,"Least Concern"
"294",86439862,55419,"Dendropsophus bokermanni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0124045641993087,0.0134509838961209,99.3602790236473,0.525817036628723,0.167030468583107,126.86547088623,0.0224160734007962,0.0244900127314379,12.6270446698224,460019.045806664,"Least Concern"
"295",86444116,55291,"Cruziohyla craspedopus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0142333639726355,0.0133749856970712,97.6545872332579,0.525817036628723,0.167030468583107,126.86547088623,0.0279190585834991,0.0255109258600642,14.1570454868657,516847.090757294,"Least Concern"
"296",86446362,54559,"Atelopus tricolor",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0795295868881268,0.0567918077832667,13.6408331228955,0.292053431272507,0.261543124914169,31.0181579589844,0.066590210617492,0.0747513355523514,4.66030522659106,12259.3782011808,"Critically Endangered"
"297",86525011,55650,"Dendropsophus schubarti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0264313583159362,0.108784951539045,61.239513372295,0.276562601327896,0.261543124914169,108.016212463379,0.0508604018057391,0.0397694292756953,30.8616511049131,34871.2454626729,"Least Concern"
"298",86545200,56014,"Sphaenorhynchus dorisae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0124296843407568,0.0153478255580565,101.473293217141,0.525817036628723,0.134399965405464,126.86547088623,0.0221544436037619,0.0274224960656823,9.93054059501274,436351.229507171,"Least Concern"
"299",86620610,55920,"Scarthyla goinorum",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00611160951763951,0.0250570899182259,101.147255954017,0.410680145025253,0.153660073876381,126.86547088623,0.0121432655588911,0.0332209756064518,11.7001758093064,276186.447163573,"Least Concern"
"300",86621296,55801,"Osteocephalus planiceps",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0176402208034752,0.00577284573123532,94.7916523757626,0.525817036628723,0.167030468583107,126.86547088623,0.03099497517161,0.0155003432531977,20.4497080529054,398452.268897365,"Least Concern"
"301",86624027,56746,"Pristimantis martiae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0125697302266435,0.0160584955662102,98.0116156219319,0.525817036628723,0.165066361427307,126.86547088623,0.0242140363120851,0.0271569959158868,13.9841905620689,455460.205294558,"Least Concern"
"302",86637152,55373,"Dendropsophus acreanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00221440302993869,0.091110353399036,86.4148977783611,0.0175512172281742,0.180293843150139,108.016212463379,0.00206511660554315,0.0303058214454845,9.86180214633443,36423.1955492064,"Least Concern"
"303",86638051,56496,"Pristimantis carvalhoi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0134124487482915,0.0145146505917218,99.962197409253,0.525817036628723,0.165066361427307,126.86547088623,0.0275748185276273,0.0262402952809553,10.9051895873462,481940.751398556,"Least Concern"
"304",87738623,87738595,"Pristimantis omeviridis",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0195203348994255,1.27488765429007e-05,107.054931640625,0.0214356575161219,1.30819107653224e-05,107.199897766113,0.00270867522085191,4.70981514083149e-07,0.205013060750207,235.549065850614,"Least Concern"
"305",87738663,87738643,"Pristimantis enigmaticus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0347968483373763,2.56153869765014e-05,104.198103997015,0.084239661693573,6.93605179549195e-05,106.286346435547,0.0155796588815807,1.65727754001753e-05,1.41855265429756,7247.41649626927,"Least Concern"
"306",87763500,87763480,"Oreobates amarakaeri",1,1,1,"Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0600313275020145,0.0557240407663836,18.6819819282083,0.365665853023529,0.222723484039307,55.9543380737305,0.054487157428091,0.0594671692277891,9.39728078607672,16892.1796196651,"Vulnerable"
"307",89195689,2645,"Telmatobius macrostomus",3,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extant (resident)",1,"PER","Peru",0.557817318787177,0.180678964282076,7.49311677614848,0.826035022735596,0.218012347817421,8.42040538787842,0.199649630191757,0.0214831067634432,0.538862254024362,2857.99359574185,"Endangered"
"308",89195689,2645,"Telmatobius macrostomus",1,3,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant & Introduced (resident)",1,"PER","Peru",0.281949537939259,0.197948368532317,6.75441980361938,0.650545299053192,0.213855862617493,6.90401363372803,0.220882801504396,0.012377635447557,0.130229451216934,825.889877149176,"Endangered"
"309",89195689,2645,"Telmatobius macrostomus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.455249556650718,0.184165035684903,8.07933521270752,0.791252911090851,0.200167164206505,8.35149097442627,0.271362433456868,0.0133736120614482,0.146815655664017,626.424935327873,"Endangered"
"310",89195823,29415,"Boana palaestes",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0237982894759625,0.174840935816367,7.90747451782227,0.109493084251881,0.265813857316971,8.99077320098877,0.0426225128207186,0.0643272258723039,0.563809138677937,536.344357538896,"Endangered"
"311",89195894,54487,"Atelopus andinus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0118942889384925,0.0531861176714301,8.59912705421448,0.0160964913666248,0.0860281810164452,10.1928777694702,0.00594281166570184,0.0464456913988366,2.25390387655648,10.8273105240221,"Endangered"
"312",89195894,54487,"Atelopus andinus",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0267832198357945,0.0321388163177672,38.5945334183542,0.0821010172367096,0.10954724252224,55.9454689025879,0.025218519540968,0.0361123064537079,9.46302156361601,2414.75358354875,"Endangered"
"314",89196113,54506,"Atelopus erythropus",4,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extinct",1,"PER","Peru",0.106562575296554,0.0442005571974144,10.0653536862666,0.379622936248779,0.214645758271217,20.2039470672607,0.0959250130844811,0.0630237050499536,2.63352239810354,12242.0259412067,"Critically Endangered"
"315",89196220,54539,"Atelopus peruensis",4,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extinct",1,"PER","Peru",0.122789590538045,0.065256268469192,2.96359263709251,0.860818266868591,0.272008001804352,6.46225833892822,0.173083243775245,0.0702028354194297,1.29021190826432,22827.1618032987,"Critically Endangered"
"316",89196330,54546,"Atelopus reticulatus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0325827030465007,0.00874024484073743,9.57711815834045,0.0485085248947144,0.0165189728140831,11.4275131225586,0.0225225132496815,0.0110007825979164,2.61685365414417,11.0609453499653,"Data Deficient"
"317",89196458,54548,"Atelopus seminiferus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0410403640837305,0.0773327467031777,38.9447142283122,0.145172610878944,0.16883647441864,62.2956581115723,0.036771262298956,0.0371860556822348,15.0139863208806,2312.23603383511,"Endangered"
"319",89196809,54608,"Rhinella chavin",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0801555375967707,0.11168099301202,3.39973310061864,0.205542787909508,0.14763431251049,5.0752911567688,0.0747472929690756,0.0400799785553536,1.11202966783154,76.0419798407178,"Endangered"
"320",89196913,54615,"Nannophryne cophotis",4,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extinct",1,"PER","Peru",0.135274241299657,0.0798066279629336,3.00491776543279,0.860818266868591,0.287348866462708,6.46225833892822,0.171140661702829,0.0702294274266405,1.20705150949208,18824.1974786645,"Critically Endangered"
"321",89197019,54616,"Nannophryne corynetes",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0893352727095286,0.271586020787557,5.29399538040161,0.119135312736034,0.298206031322479,5.84372901916504,0.0258211077954116,0.0445656926121835,0.746133159563004,378.834943823457,"Endangered"
"322",89197100,54669,"Rhinella inca",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0751948060008773,0.163265071999328,10.8391449331923,0.647607326507568,0.543541550636292,48.6162796020508,0.09469270374878,0.136592189810948,6.23572646455552,46124.9842785768,"Least Concern"
"323",89197187,54672,"Rhinella iserni",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00282468588056872,0.0696713766083121,9.98432032267253,0.0134548135101795,0.1009236946702,11.170823097229,0.00396405841976316,0.0184507593399146,0.668616600600496,1551.28715975198,"Data Deficient"
"327",89197613,54876,"Rhinella festae",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0793180624488741,0.0041928271641325,19.1424889235661,0.229143992066383,0.0216248631477356,45.8647766113281,0.0568429856460718,0.00667966333176724,11.9565292942703,3617.33496242207,"Least Concern"
"329",89197819,54892,"Truebella tothastes",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0336961960420012,0.292306313912074,7.58864418665568,0.0696012079715729,0.317338138818741,7.80330038070679,0.0320065958736487,0.0257931770002332,0.232366187906778,40.7097669443058,"Endangered"
"330",89197892,54905,"Centrolene azulae",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.015577991027385,0.0310885002836585,7.79951119422913,0.0190897155553102,0.0463751740753651,8.84127044677734,0.00496632845471015,0.0216186213998048,1.47327006368135,10.1857353955479,"Data Deficient"
"331",89198000,54917,"Centrolene hesperium",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.254954534272353,0.00914877792820334,2.19921549161275,0.572983682155609,0.0128884334117174,2.50204658508301,0.275649951667873,0.00585105076639777,0.313522560979437,31.2485617166292,"No information"
"333",89198440,54974,"Nymphargus ocellatus",1,1,1,"Kelsey Neam and Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.061396537348628,0.125656776130199,4.89879584312439,0.0895801857113838,0.126563012599945,5.6944522857666,0.0398576977517635,0.00128161190623139,1.12522813217415,257.382511294967,"Data Deficient"
"334",89198440,54974,"Nymphargus ocellatus",6,1,1,"Kelsey Neam and Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.0316609047702514,0.111588502302766,6.63467864990234,0.126595318317413,0.297793686389923,8.5103235244751,0.0433763880588929,0.0867639035814825,1.29189419341802,1229.27689305349,"Data Deficient"
"335",89198547,54979,"Nymphargus phenax",1,1,1,"Steve Best",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0143126673065126,0.229263663291931,8.39703679084778,0.020467471331358,0.265813857316971,8.99077320098877,0.00870420732568482,0.0516897800975792,0.839670083696104,9.26300159476589,"Endangered"
"337",89198822,55039,"Allobates zaparo",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0410412305324268,0.000101604471827143,103.049133868257,0.110863253474236,0.000693473673891276,107.061088562012,0.0188397077468903,0.000151133665482723,2.07454348733128,14753.9458025006,"Least Concern"
"338",89198933,55047,"Leucostethus argyrogaster",1,1,1,"Phil Bowles",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0616228750304378,0.0269638478184668,24.5980181157194,0.411066085100174,0.179468289017677,74.2689361572266,0.065071179816595,0.0344016553368184,19.2024441787082,18407.6179816478,"Least Concern"
"339",89199261,55093,"Hyloxalus idiomelus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.25816716335933,0.0170735675595043,9.42160151986515,0.505337595939636,0.0445752367377281,14.2542524337769,0.165671418412449,0.0110526278015325,1.58490938203357,2177.79867076519,"Data Deficient"
"341",89199387,55105,"Hyloxalus littoralis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0939995128447409,0.0702074334672384,2.90217161522462,0.379384070634842,0.253085732460022,8.74960994720459,0.113501641330168,0.0621600707278804,2.31919200430153,3337.79894156972,"Least Concern"
"342",89199469,55114,"Allobates melanolaemus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.01433371047993,0.000975300611551372,116.491854248047,0.261644452810287,0.0079451072961092,126.86547088623,0.0260872576928184,0.00147970382524781,5.47783705187072,27229.4624466226,"Least Concern"
"344",89199657,55119,"Hyloxalus nexipus",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0513356902619134,0.0220816509492706,33.2259327100671,0.263143360614777,0.179468289017677,83.6501846313477,0.0497504192888982,0.0290063123213852,22.471350517087,28897.5353558608,"Least Concern"
"345",89199777,55123,"Allobates ornatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00538210873713751,0.00569024350261316,67.0378408432007,0.0211744140833616,0.00735130533576012,73.3708190917969,0.0105289981985708,0.00209150730466587,5.33936088270989,87.1174690431962,"Data Deficient"
"347",89200108,55133,"Colostethus poecilonotus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.146530356258154,0.00780491166127225,9.41573969523112,0.224415674805641,0.00970136094838381,10.6665506362915,0.0425408139438115,0.00133861325981263,0.845588590134068,635.867361434967,"Data Deficient"
"348",89200227,55154,"Hyloxalus sylvaticus",1,1,1,"Phil Bowles",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0764729685449441,0.0789967035608632,7.01109198161534,0.358152598142624,0.108376897871494,8.37720966339111,0.139507298428417,0.0176345516546407,1.16571048690385,787.812091507224,"Endangered"
"349",89200371,55162,"Hyloxalus utcubambensis",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.263516899663955,0.0214064742128054,5.79922453562419,0.392453014850616,0.0314962640404701,7.35015678405762,0.221479305054224,0.0098165894899458,1.35453469314685,276.066838029066,"Data Deficient"
"350",89200449,55169,"Hyloxalus azureiventris",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0488308896310627,0.00743352831341326,79.550220489502,0.0777641013264656,0.00847187824547291,84.2060623168945,0.0296098128509741,0.000949812704491053,4.70109844229035,302.338255944516,"Endangered"
"351",89200615,55178,"Excidobates captivus",1,1,1,"Aina Pascual Cuadras",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0379332236329755,0.00942792213619634,14.2359988763928,0.217008829116821,0.0452759489417076,37.9920043945312,0.0464321068987543,0.0103460271325518,7.35988936279792,7832.88854982828,"Vulnerable"
"352",89200743,55182,"Ranitomeya fantastica",6,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.00618074939120561,0.00407295650802553,40.3226051330566,0.00980831403285265,0.00436992617323995,42.653205871582,0.00513015111460234,0.000419978528159629,3.29596717289936,14.3293754784026,"Vulnerable"
"354",89200743,55182,"Ranitomeya fantastica",1,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0148774011211406,0.0103369285521859,74.2198454423384,0.0816529393196106,0.0279705170542002,86.1292037963867,0.021498877794693,0.00628127797568178,9.32375100351086,7063.95000884428,"Vulnerable"
"355",89201026,55193,"Excidobates mysteriosus",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0677546500170744,0.00653855722824422,5.63343000411987,0.246618658304214,0.0144256632775068,8.01940727233887,0.0952511512056066,0.00380620055673423,1.46296222132246,1311.85411864415,"Endangered"
"356",89201539,55213,"Epipedobates anthonyi",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.000794849707358796,0.0521919471193232,4.27312005320682,0.021285692229867,0.252451449632645,7.12542581558228,0.00320135700314693,0.0720999098979683,1.33246414611473,9455.63997615399,"Near Threatened"
